1240,6,,,,,,,
1241,37,,,,,,,
1242,8,,,,,,,
1243,13,,,,,,,
1244,14,,,,,,,
1245,14,,,,,,,
1246,21,,,,,,,
1247,22,,,,,,,
1248,37,,,,,,,
1249,38,,,,,,,
1250,23,,,,,,,
1251,25,,,,,,,
1252,28,,,,,,,
1253,19,,,,,,,
1254,15,,,,,,,
1255,8,,,,,,,
1256,8,,,,,,,
1257,11,,,,,,,
1258,9,,,,,,,
1259,23,,,,,,,
1260,16,,,,,,,
1261,16,,,,,,,
1262,13,,,,,,,
1263,11,,,,,,,
1264,18,,,,,,,
1265,14,,,,,,,
1266,15,,,,,,,
1267,8,,,,,,,
1268,12,,,,,,,
1269,8,,,,,,,
1270,10,,,,,,,
1271,12,,,,,,,
1272,13,,,,,,,
1273,11,,,,,,,
1274,10,,,,,,,
1275,8,,,,,,,
1276,8,,,,,,,
1277,11,,,,,,,
1278,9,,,,,,,
1279,23,,,,,,,
1280,16,,,,,,,
1281,16,,,,,,,
1282,13,,,,,,,
1283,11,,,,,,,
1284,18,,,,,,,
1285,14,,,,,,,
1286,15,,,,,,,
1287,8,,,,,,,
1288,12,,,,,,,
1289,8,,,,,,,
1290,10,,,,,,,
1291,12,,,,,,,
1292,13,,,,,,,
1293,11,,,,,,,
1294,10,,,,,,,
1295,15,,,,,,,
1296,9,,,,,,,
1297,24,,,,,,,
1298,28,,,,,,,
1299,30,,,,,,,
1300,12,,,,,,,
1301,15,,,,,,,
1302,24,,,,,,,
1303,12,,,,,,,
1304,33,,,,,,,
1305,12,,,,,,,
1306,25,,,,,,,
1307,12,,,,,,,
1308,39,,,,,,,
1309,7,,,,,,,
1310,13,,,,,,,
1311,12,,,,,,,
1312,28,,,,,,,
1313,12,,,,,,,
1314,38,,,,,,,
1315,12,,,,,,,
1316,27,,,,,,,
1317,7,,,,,,,
1318,9,,,,,,,
1319,10,,,,,,,
1320,11,,,,,,,
1321,10,,,,,,,
1322,11,,,,,,,
1323,7,,,,,,,
1324,6,,,,,,,
1325,7,,,,,,,
1326,6,,,,,,,
1327,7,,,,,,,
1328,25,,,,,,,
1329,12,,,,,,,
1330,13,,,,,,,
1331,6,,,,,,,
1332,9,,,,,,,
1333,11,,,,,,,
1334,14,,,,,,,
1335,9,,,,,,,
1336,25,,,,,,,
1337,25,,,,,,,
1338,19,,,,,,,
1339,21,,,,,,,
1340,7,,,,,,,
1341,7,,,,,,,
1342,28,,,,,,,
1343,24,,,,,,,
1344,16,,,,,,,
1345,25,,,,,,,
1346,23,,,,,,,
1347,16,,,,,,,
1348,23,,,,,,,
1349,30,,,,,,,
1350,13,,,,,,,
1351,21,,,,,,,
1352,8,,,,,,,
1353,6,,,,,,,
1354,27,,,,,,,
1355,11,,,,,,,
1356,23,,,,,,,
1357,18,,,,,,,
1358,14,,,,,,,
1359,21,,,,,,,
1360,13,,,,,,,
1361,23,,,,,,,
1362,21,,,,,,,
1363,9,,,,,,,
1364,28,,,,,,,
1365,27,,,,,,,
1366,9,,,,,,,
1367,11,,,,,,,
1368,15,,,,,,,
1369,9,,,,,,,
1370,14,,,,,,,
1371,13,,,,,,,
1372,15,,,,,,,
1373,34,,,,,,,
1374,32,,,,,,,
1375,7,,,,,,,
1376,26,,,,,,,
1377,29,,,,,,,
1378,18,,,,,,,
1379,17,,,,,,,
1380,28,,,,,,,
1381,37,,,,,,,
1382,18,,,,,,,
1383,13,,,,,,,
1384,22,,,,,,,
1385,26,,,,,,,
1386,27,,,,,,,
1387,22,,,,,,,
1388,20,,,,,,,
1389,9,,,,,,,
1390,9,,,,,,,
1391,8,,,,,,,
1392,21,,,,,,,
1393,21,,,,,,,
1394,15,,,,,,,
1395,7,,,,,,,
1396,16,,,,,,,
1397,23,,,,,,,
1398,27,,,,,,,
1399,23,,,,,,,
1400,17,,,,,,,
1401,34,,,,,,,
1402,6,,,,,,,
1403,20,,,,,,,
1404,18,,,,,,,
1405,16,,,,,,,
1406,9,,,,,,,
1407,21,,,,,,,
1408,15,,,,,,,
1409,6,,,,,,,
1410,14,,,,,,,
1411,25,,,,,,,
1412,11,,,,,,,
1413,16,,,,,,,
1414,28,,,,,,,
1415,21,,,,,,,
1416,27,,,,,,,
1417,22,,,,,,,
1418,7,,,,,,,
1419,22,,,,,,,
1420,6,,,,,,,
1421,23,,,,,,,
1422,22,,,,,,,
1423,38,,,,,,,
1424,13,,,,,,,
1425,8,,,,,,,
1426,13,,,,,,,
1427,36,,,,,,,
1428,36,,,,,,,
1429,6,,,,,,,
1430,6,,,,,,,
1431,6,,,,,,,
1432,31,,,,,,,
1433,15,,,,,,,
1434,38,,,,,,,
1435,9,,,,,,,
1436,7,,,,,,,
1437,18,,,,,,,
1438,6,,,,,,,
1439,9,,,,,,,
1440,24,,,,,,,
1441,28,,,,,,,
1442,7,,,,,,,
1443,14,,,,,,,
1444,21,,,,,,,
1445,12,,,,,,,
1446,12,,,,,,,
1447,12,,,,,,,
1448,12,,,,,,,
1449,13,,,,,,,
1450,12,,,,,,,
1451,29,,,,,,,
1452,12,,,,,,,
1453,27,,,,,,,
1454,10,,,,,,,
1455,8,,,,,,,
1456,17,,,,,,,
1457,27,,,,,,,
1458,9,,,,,,,
1459,7,,,,,,,
1460,7,,,,,,,
1461,8,,,,,,,
1462,10,,,,,,,
1463,15,,,,,,,
1464,13,,,,,,,
1465,36,,,,,,,
1466,11,,,,,,,
1467,8,,,,,,,
1468,11,,,,,,,
1469,13,,,,,,,
1470,9,,,,,,,
1471,7,,,,,,,
1472,7,,,,,,,
1473,7,,,,,,,
1474,8,,,,,,,
1475,10,,,,,,,
1476,15,,,,,,,
1477,13,,,,,,,
1478,36,,,,,,,
1479,11,,,,,,,
1480,8,,,,,,,
1481,11,,,,,,,
1482,13,,,,,,,
1483,9,,,,,,,
1484,7,,,,,,,
1485,7,,,,,,,
1486,7,,,,,,,
1487,8,,,,,,,
1488,10,,,,,,,
1489,15,,,,,,,
1490,20,,,,,,,
1491,36,,,,,,,
1492,11,,,,,,,
1493,8,,,,,,,
1494,11,,,,,,,
1495,13,,,,,,,
1496,9,,,,,,,
1497,7,,,,,,,
1498,7,,,,,,,
1499,9,,,,,,,
1500,15,,,,,,,
1501,24,,,,,,,
1502,37,,,,,,,
1503,11,,,,,,,
1504,7,,,,,,,
1505,31,,,,,,,
1506,21,,,,,,,
1507,28,,,,,,,
1508,21,,,,,,,
1509,25,,,,,,,
1510,21,,,,,,,
1511,10,,,,,,,
1512,7,,,,,,,
1513,20,,,,,,,
1514,15,,,,,,,
1515,24,,,,,,,
1516,19,,,,,,,
1517,7,,,,,,,
1518,8,,,,,,,
1519,19,,,,,,,
1520,29,,,,,,,
1521,31,,,,,,,
1522,22,,,,,,,
1523,15,,,,,,,
1524,18,,,,,,,
1525,6,,,,,,,
1526,23,,,,,,,
1527,24,,,,,,,
1528,6,,,,,,,
1529,15,,,,,,,
1530,23,,,,,,,
1531,7,,,,,,,
1532,9,,,,,,,
1533,13,,,,,,,
1534,15,,,,,,,
1535,18,,,,,,,
1536,7,,,,,,,
1537,8,,,,,,,
1538,6,,,,,,,
1539,16,,,,,,,
1540,6,,,,,,,
1541,8,,,,,,,
1542,6,,,,,,,
1543,18,,,,,,,
1544,30,,,,,,,
1545,8,,,,,,,
1546,6,,,,,,,
1547,18,,,,,,,
1548,9,,,,,,,
1549,8,,,,,,,
1550,6,,,,,,,
1551,16,,,,,,,
1552,13,,,,,,,
1553,10,,,,,,,
1554,8,,,,,,,
1555,18,,,,,,,
1556,16,,,,,,,
1557,8,,,,,,,
1558,6,,,,,,,
1559,17,,,,,,,
1560,7,,,,,,,
1561,10,,,,,,,
1562,6,,,,,,,
1563,16,,,,,,,
1564,6,,,,,,,
1565,16,,,,,,,
1566,13,,,,,,,
1567,9,,,,,,,
1568,8,,,,,,,
1569,6,,,,,,,
1570,17,,,,,,,
1571,15,,,,,,,
1572,17,,,,,,,
1573,23,,,,,,,
1574,24,,,,,,,
1575,17,,,,,,,
1576,18,,,,,,,
1577,9,,,,,,,
1578,34,,,,,,,
1579,20,,,,,,,
1580,26,,,,,,,
1581,11,,,,,,,
1582,13,,,,,,,
1583,6,,,,,,,
1584,16,,,,,,,
1585,39,,,,,,,
1586,23,,,,,,,
1587,31,,,,,,,
1588,20,,,,,,,
1589,19,,,,,,,
1590,30,,,,,,,
1591,9,,,,,,,
1592,18,,,,,,,
1593,9,,,,,,,
1594,20,,,,,,,
1595,15,,,,,,,
1596,19,,,,,,,
1597,24,,,,,,,
1598,22,,,,,,,
1599,25,,,,,,,
1600,15,,,,,,,
1601,21,,,,,,,
1602,13,,,,,,,
1603,9,,,,,,,
1604,6,,,,,,,
1605,16,,,,,,,
1606,19,,,,,,,
1607,24,,,,,,,
1608,20,,,,,,,
1609,23,,,,,,,
1610,21,,,,,,,
1611,21,,,,,,,
1612,28,,,,,,,
1613,25,,,,,,,
1614,21,,,,,,,
1615,9,,,,,,,
1616,14,,,,,,,
1617,6,,,,,,,
1618,31,,,,,,,
1619,35,,,,,,,
1620,11,,,,,,,
1621,17,,,,,,,
1622,29,,,,,,,
1623,35,,,,,,,
1624,39,,,,,,,
1625,38,,,,,,,
1626,34,,,,,,,
1627,8,,,,,,,
1628,6,,,,,,,
1629,9,,,,,,,
1630,7,,,,,,,
1631,16,,,,,,,
1632,23,,,,,,,
1633,9,,,,,,,
1634,19,,,,,,,
1635,7,,,,,,,
1636,24,,,,,,,
1637,15,,,,,,,
1638,13,,,,,,,
1639,6,,,,,,,
1640,9,,,,,,,
1641,7,,,,,,,
1642,9,,,,,,,
1643,22,,,,,,,
1644,23,,,,,,,
1645,9,,,,,,,
1646,38,,,,,,,
1647,19,,,,,,,
1648,28,,,,,,,
1649,26,,,,,,,
1650,39,,,,,,,
1651,22,,,,,,,
1652,11,,,,,,,
1653,7,,,,,,,
1654,13,,,,,,,
1655,8,,,,,,,
1656,6,,,,,,,
1657,23,,,,,,,
1658,10,,,,,,,
1659,11,,,,,,,
1660,13,,,,,,,
1661,35,,,,,,,
1662,35,,,,,,,
1663,31,,,,,,,
1664,34,,,,,,,
1665,10,,,,,,,
1666,21,,,,,,,
1667,13,,,,,,,
1668,11,,,,,,,
1669,16,,,,,,,
1670,24,,,,,,,
1671,29,,,,,,,
1672,39,,,,,,,
1673,34,,,,,,,
1674,28,,,,,,,
1675,27,,,,,,,
1676,36,,,,,,,
1677,11,,,,,,,
1678,26,,,,,,,
1679,15,,,,,,,
1680,12,,,,,,,
1681,24,,,,,,,
1682,21,,,,,,,
1683,12,,,,,,,
1684,26,,,,,,,
1685,15,,,,,,,
1686,12,,,,,,,
1687,24,,,,,,,
1688,21,,,,,,,
1689,12,,,,,,,
1690,16,,,,,,,
1691,8,,,,,,,
1692,7,,,,,,,
1693,6,,,,,,,
1694,14,,,,,,,
1695,7,,,,,,,
1696,19,,,,,,,
1697,20,,,,,,,
1698,28,,,,,,,
1699,19,,,,,,,
1700,32,,,,,,,
1701,27,,,,,,,
1702,19,,,,,,,
1703,32,,,,,,,
1704,26,,,,,,,
1705,8,,,,,,,
1706,19,,,,,,,
1707,32,,,,,,,
1708,22,,,,,,,
1709,23,,,,,,,
1710,30,,,,,,,
1711,26,,,,,,,
1712,19,,,,,,,
1713,11,,,,,,,
1714,15,,,,,,,
1715,6,,,,,,,
1716,11,,,,,,,
1717,9,,,,,,,
1718,18,,,,,,,
1719,30,,,,,,,
1720,11,,,,,,,
1721,26,,,,,,,
1722,9,,,,,,,
1723,7,,,,,,,
1724,6,,,,,,,
1725,12,,,,,,,
1726,17,,,,,,,
1727,8,,,,,,,
1728,7,,,,,,,
1729,6,,,,,,,
1730,14,,,,,,,
1731,19,,,,,,,
1732,20,,,,,,,
1733,28,,,,,,,
1734,25,,,,,,,
1735,32,,,,,,,
1736,28,,,,,,,
1737,25,,,,,,,
1738,32,,,,,,,
1739,22,,,,,,,
1740,8,,,,,,,
1741,25,,,,,,,
1742,32,,,,,,,
1743,24,,,,,,,
1744,23,,,,,,,
1745,30,,,,,,,
1746,26,,,,,,,
1747,19,,,,,,,
1748,11,,,,,,,
1749,15,,,,,,,
1750,19,,,,,,,
1751,11,,,,,,,
1752,15,,,,,,,
1753,19,,,,,,,
1754,11,,,,,,,
1755,15,,,,,,,
1756,6,,,,,,,
1757,9,,,,,,,
1758,18,,,,,,,
1759,30,,,,,,,
1760,10,,,,,,,
1761,9,,,,,,,
1762,7,,,,,,,
1763,21,,,,,,,
1764,12,,,,,,,
1765,17,,,,,,,
1766,8,,,,,,,
1767,7,,,,,,,
1768,6,,,,,,,
1769,14,,,,,,,
1770,19,,,,,,,
1771,20,,,,,,,
1772,28,,,,,,,
1773,25,,,,,,,
1774,32,,,,,,,
1775,28,,,,,,,
1776,25,,,,,,,
1777,32,,,,,,,
1778,22,,,,,,,
1779,8,,,,,,,
1780,25,,,,,,,
1781,32,,,,,,,
1782,24,,,,,,,
1783,23,,,,,,,
1784,30,,,,,,,
1785,26,,,,,,,
1786,19,,,,,,,
1787,11,,,,,,,
1788,15,,,,,,,
1789,19,,,,,,,
1790,11,,,,,,,
1791,15,,,,,,,
1792,19,,,,,,,
1793,11,,,,,,,
1794,15,,,,,,,
1795,6,,,,,,,
1796,9,,,,,,,
1797,18,,,,,,,
1798,30,,,,,,,
1799,10,,,,,,,
1800,9,,,,,,,
1801,7,,,,,,,
1802,21,,,,,,,
1803,12,,,,,,,
1804,17,,,,,,,
1805,8,,,,,,,
1806,7,,,,,,,
1807,6,,,,,,,
1808,14,,,,,,,
1809,19,,,,,,,
1810,20,,,,,,,
1811,28,,,,,,,
1812,25,,,,,,,
1813,32,,,,,,,
1814,28,,,,,,,
1815,25,,,,,,,
1816,32,,,,,,,
1817,22,,,,,,,
1818,8,,,,,,,
1819,25,,,,,,,
1820,32,,,,,,,
1821,24,,,,,,,
1822,23,,,,,,,
1823,30,,,,,,,
1824,26,,,,,,,
1825,19,,,,,,,
1826,11,,,,,,,
1827,15,,,,,,,
1828,19,,,,,,,
1829,11,,,,,,,
1830,15,,,,,,,
1831,19,,,,,,,
1832,11,,,,,,,
1833,15,,,,,,,
1834,6,,,,,,,
1835,9,,,,,,,
1836,18,,,,,,,
1837,30,,,,,,,
1838,10,,,,,,,
1839,9,,,,,,,
1840,7,,,,,,,
1841,21,,,,,,,
1842,12,,,,,,,
1843,26,,,,,,,
1844,15,,,,,,,
1845,12,,,,,,,
1846,24,,,,,,,
1847,26,,,,,,,
1848,12,,,,,,,
1849,13,,,,,,,
1850,10,,,,,,,
1851,7,,,,,,,
1852,17,,,,,,,
1853,25,,,,,,,
1854,37,,,,,,,
1855,11,,,,,,,
1856,21,,,,,,,
1857,7,,,,,,,
1858,12,,,,,,,
1859,28,,,,,,,
1860,21,,,,,,,
1861,6,,,,,,,
1862,6,,,,,,,
1863,25,,,,,,,
1864,14,,,,,,,
1865,21,,,,,,,
1866,27,,,,,,,
1867,6,,,,,,,
1868,8,,,,,,,
1869,11,,,,,,,
1870,17,,,,,,,
1871,9,,,,,,,
1872,23,,,,,,,
1873,8,,,,,,,
1874,8,,,,,,,
1875,27,,,,,,,
1876,28,,,,,,,
1877,7,,,,,,,
1878,10,,,,,,,
1879,14,,,,,,,
1880,6,,,,,,,
1881,13,,,,,,,
1882,18,,,,,,,
1883,34,,,,,,,
1884,6,,,,,,,
1885,19,,,,,,,
1886,22,,,,,,,
1887,31,,,,,,,
1888,9,,,,,,,
1889,9,,,,,,,
1890,10,,,,,,,
1891,10,,,,,,,
1892,21,,,,,,,
1893,29,,,,,,,
1894,7,,,,,,,
1895,35,,,,,,,
1896,11,,,,,,,
1897,7,,,,,,,
1898,21,,,,,,,
1899,6,,,,,,,
1900,12,,,,,,,
1901,30,,,,,,,
1902,15,,,,,,,
1903,21,,,,,,,
1904,31,,,,,,,
1905,22,,,,,,,
1906,9,,,,,,,
1907,14,,,,,,,
1908,13,,,,,,,
1909,15,,,,,,,
1910,9,,,,,,,
1911,17,,,,,,,
1912,15,,,,,,,
1913,14,,,,,,,
1914,10,,,,,,,
1915,6,,,,,,,
1916,17,,,,,,,
1917,17,,,,,,,
1918,10,,,,,,,
1919,6,,,,,,,
1920,17,,,,,,,
1921,38,,,,,,,
1922,10,,,,,,,
1923,6,,,,,,,
1924,17,,,,,,,
1925,14,,,,,,,
1926,10,,,,,,,
1927,6,,,,,,,
1928,17,,,,,,,
1929,24,,,,,,,
1930,10,,,,,,,
1931,6,,,,,,,
1932,17,,,,,,,
1933,22,,,,,,,
1934,10,,,,,,,
1935,6,,,,,,,
1936,17,,,,,,,
1937,14,,,,,,,
1938,10,,,,,,,
1939,6,,,,,,,
1940,17,,,,,,,
1941,31,,,,,,,
1942,25,,,,,,,
1943,30,,,,,,,
1944,27,,,,,,,
1945,27,,,,,,,
1946,28,,,,,,,
1947,12,,,,,,,
1948,27,,,,,,,
1949,20,,,,,,,
1950,6,,,,,,,
1951,10,,,,,,,
1952,7,,,,,,,
1953,8,,,,,,,
1954,10,,,,,,,
1955,6,,,,,,,
1956,8,,,,,,,
1957,13,,,,,,,
1958,7,,,,,,,
1959,6,,,,,,,
1960,11,,,,,,,
1961,9,,,,,,,
1962,16,,,,,,,
1963,21,,,,,,,
1964,10,,,,,,,
1965,7,,,,,,,
1966,7,,,,,,,
1967,24,,,,,,,
1968,13,,,,,,,
1969,7,,,,,,,
1970,6,,,,,,,
1971,11,,,,,,,
1972,9,,,,,,,
1973,16,,,,,,,
1974,21,,,,,,,
1975,10,,,,,,,
1976,7,,,,,,,
1977,7,,,,,,,
1978,24,,,,,,,
1979,16,,,,,,,
1980,6,,,,,,,
1981,7,,,,,,,
1982,7,,,,,,,
1983,6,,,,,,,
1984,17,,,,,,,
1985,11,,,,,,,
1986,26,,,,,,,
1987,17,,,,,,,
1988,11,,,,,,,
1989,17,,,,,,,
1990,13,,,,,,,
1991,9,,,,,,,
1992,8,,,,,,,
1993,13,,,,,,,
1994,34,,,,,,,
1995,13,,,,,,,
1996,13,,,,,,,
1997,39,,,,,,,
1998,17,,,,,,,
1999,25,,,,,,,
2000,6,,,,,,,
2001,26,,,,,,,
2002,16,,,,,,,
2003,22,,,,,,,
2004,16,,,,,,,
2005,25,,,,,,,
2006,11,,,,,,,
2007,15,,,,,,,
2008,29,,,,,,,
2009,21,,,,,,,
2010,14,,,,,,,
2011,11,,,,,,,
2012,23,,,,,,,
2013,18,,,,,,,
2014,10,,,,,,,
2015,13,,,,,,,
2016,17,,,,,,,
2017,14,,,,,,,
2018,17,,,,,,,
2019,21,,,,,,,
2020,15,,,,,,,
2021,16,,,,,,,
2022,13,,,,,,,
2023,11,,,,,,,
2024,6,,,,,,,
2025,9,,,,,,,
2026,10,,,,,,,
2027,15,,,,,,,
2028,6,,,,,,,
2029,8,,,,,,,
2030,12,,,,,,,
2031,8,,,,,,,
2032,8,,,,,,,
2033,9,,,,,,,
2034,14,,,,,,,
2035,39,,,,,,,
2036,15,,,,,,,
2037,8,,,,,,,
2038,6,,,,,,,
2039,27,,,,,,,
2040,11,,,,,,,
2041,8,,,,,,,
2042,12,,,,,,,
2043,6,,,,,,,
2044,11,,,,,,,
2045,13,,,,,,,
2046,11,,,,,,,
2047,34,,,,,,,
2048,28,,,,,,,
2049,27,,,,,,,
2050,11,,,,,,,
2051,13,,,,,,,
2052,6,,,,,,,
2053,27,,,,,,,
2054,20,,,,,,,
2055,33,,,,,,,
2056,16,,,,,,,
2057,14,,,,,,,
2058,26,,,,,,,
2059,17,,,,,,,
2060,16,,,,,,,
2061,18,,,,,,,
2062,7,,,,,,,
2063,6,,,,,,,
2064,13,,,,,,,
2065,6,,,,,,,
2066,27,,,,,,,
2067,20,,,,,,,
2068,33,,,,,,,
2069,16,,,,,,,
2070,14,,,,,,,
2071,26,,,,,,,
2072,17,,,,,,,
2073,16,,,,,,,
2074,18,,,,,,,
2075,7,,,,,,,
2076,6,,,,,,,
2077,11,,,,,,,
2078,8,,,,,,,
2079,6,,,,,,,
2080,8,,,,,,,
2081,11,,,,,,,
2082,11,,,,,,,
2083,8,,,,,,,
2084,6,,,,,,,
2085,8,,,,,,,
2086,11,,,,,,,
2087,16,,,,,,,
2088,15,,,,,,,
2089,8,,,,,,,
2090,16,,,,,,,
2091,8,,,,,,,
2092,12,,,,,,,
2093,16,,,,,,,
2094,15,,,,,,,
2095,8,,,,,,,
2096,16,,,,,,,
2097,8,,,,,,,
2098,12,,,,,,,
